# Time	field	min	position(min)	max	position(max)
1873	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1874	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1875	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1876	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1877	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1878	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1879	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1880	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1881	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1882	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1883	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1884	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1885	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1886	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1887	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1888	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1889	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1890	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1891	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1892	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1893	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1894	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1895	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1896	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1897	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1898	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1899	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1900	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1901	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1902	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1903	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1904	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1905	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1906	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1907	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1908	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1909	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1910	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1911	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1912	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1913	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1914	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1915	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1916	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1917	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1918	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1919	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1920	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1921	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1922	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1923	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1924	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1925	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1926	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1927	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1928	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1929	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1930	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1931	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1932	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1933	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1934	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1935	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1936	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1937	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1938	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1939	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1940	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1941	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1942	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1943	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1944	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1945	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1946	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1947	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1948	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1949	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1950	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1951	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1952	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1953	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1954	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1955	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1956	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1957	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1958	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1959	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1960	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1961	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1962	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1963	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1964	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1965	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1966	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1967	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1968	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1969	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1970	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1971	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1972	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1973	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1974	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1975	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1976	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1977	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1978	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1979	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1980	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1981	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1982	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1983	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1984	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1985	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1986	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1987	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1988	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1989	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1990	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1991	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1992	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1993	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1994	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1995	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1996	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1997	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1998	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
1999	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
2000	Ua	0	(0 0.0093083 0)	0.45099	(0.0749621 0.013582 -1.33482e-20)
