# Time	field	min	position(min)	max	position(max)
1528	Ua	0	(0.0101886 0.0130353 0)	60.0823	(0.0498085 0.0148949 -2.71874e-20)
1529	Ua	0	(0.0101886 0.0130353 0)	60.0823	(0.0498085 0.0148949 -2.71874e-20)
1530	Ua	0	(0.0101886 0.0130353 0)	60.0823	(0.0498085 0.0148949 -2.71874e-20)
1531	Ua	0	(0.0101886 0.0130353 0)	60.0824	(0.0498085 0.0148949 -2.71874e-20)
1532	Ua	0	(0.0101886 0.0130353 0)	60.0824	(0.0498085 0.0148949 -2.71874e-20)
1533	Ua	0	(0.0101886 0.0130353 0)	60.0824	(0.0498085 0.0148949 -2.71874e-20)
1534	Ua	0	(0.0101886 0.0130353 0)	60.0824	(0.0498085 0.0148949 -2.71874e-20)
1535	Ua	0	(0.0101886 0.0130353 0)	60.0825	(0.0498085 0.0148949 -2.71874e-20)
1536	Ua	0	(0.0101886 0.0130353 0)	60.0825	(0.0498085 0.0148949 -2.71874e-20)
1537	Ua	0	(0.0101886 0.0130353 0)	60.0825	(0.0498085 0.0148949 -2.71874e-20)
1538	Ua	0	(0.0101886 0.0130353 0)	60.0825	(0.0498085 0.0148949 -2.71874e-20)
1539	Ua	0	(0.0101886 0.0130353 0)	60.0825	(0.0498085 0.0148949 -2.71874e-20)
1540	Ua	0	(0.0101886 0.0130353 0)	60.0826	(0.0498085 0.0148949 -2.71874e-20)
1541	Ua	0	(0.0101886 0.0130353 0)	60.0826	(0.0498085 0.0148949 -2.71874e-20)
1542	Ua	0	(0.0101886 0.0130353 0)	60.0826	(0.0498085 0.0148949 -2.71874e-20)
1543	Ua	0	(0.0101886 0.0130353 0)	60.0826	(0.0498085 0.0148949 -2.71874e-20)
1544	Ua	0	(0.0101886 0.0130353 0)	60.0826	(0.0498085 0.0148949 -2.71874e-20)
1545	Ua	0	(0.0101886 0.0130353 0)	60.0826	(0.0498085 0.0148949 -2.71874e-20)
1546	Ua	0	(0.0101886 0.0130353 0)	60.0826	(0.0498085 0.0148949 -2.71874e-20)
1547	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1548	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1549	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1550	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1551	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1552	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1553	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1554	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1555	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1556	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1557	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1558	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1559	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1560	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1561	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1562	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1563	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1564	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1565	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1566	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1567	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1568	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1569	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1570	Ua	0	(0.0101886 0.0130353 0)	60.0827	(0.0498085 0.0148949 -2.71874e-20)
1571	Ua	0	(0.0101886 0.0130353 0)	60.0826	(0.0498085 0.0148949 -2.71874e-20)
1572	Ua	0	(0.0101886 0.0130353 0)	60.0826	(0.0498085 0.0148949 -2.71874e-20)
1573	Ua	0	(0.0101886 0.0130353 0)	60.0826	(0.0498085 0.0148949 -2.71874e-20)
1574	Ua	0	(0.0101886 0.0130353 0)	60.0826	(0.0498085 0.0148949 -2.71874e-20)
1575	Ua	0	(0.0101886 0.0130353 0)	60.0826	(0.0498085 0.0148949 -2.71874e-20)
1576	Ua	0	(0.0101886 0.0130353 0)	60.0826	(0.0498085 0.0148949 -2.71874e-20)
1577	Ua	0	(0.0101886 0.0130353 0)	60.0826	(0.0498085 0.0148949 -2.71874e-20)
1578	Ua	0	(0.0101886 0.0130353 0)	60.0826	(0.0498085 0.0148949 -2.71874e-20)
1579	Ua	0	(0.0101886 0.0130353 0)	60.0825	(0.0498085 0.0148949 -2.71874e-20)
1580	Ua	0	(0.0101886 0.0130353 0)	60.0825	(0.0498085 0.0148949 -2.71874e-20)
1581	Ua	0	(0.0101886 0.0130353 0)	60.0825	(0.0498085 0.0148949 -2.71874e-20)
1582	Ua	0	(0.0101886 0.0130353 0)	60.0825	(0.0498085 0.0148949 -2.71874e-20)
1583	Ua	0	(0.0101886 0.0130353 0)	60.0825	(0.0498085 0.0148949 -2.71874e-20)
1584	Ua	0	(0.0101886 0.0130353 0)	60.0825	(0.0498085 0.0148949 -2.71874e-20)
1585	Ua	0	(0.0101886 0.0130353 0)	60.0825	(0.0498085 0.0148949 -2.71874e-20)
1586	Ua	0	(0.0101886 0.0130353 0)	60.0824	(0.0498085 0.0148949 -2.71874e-20)
1587	Ua	0	(0.0101886 0.0130353 0)	60.0824	(0.0498085 0.0148949 -2.71874e-20)
1588	Ua	0	(0.0101886 0.0130353 0)	60.0824	(0.0498085 0.0148949 -2.71874e-20)
1589	Ua	0	(0.0101886 0.0130353 0)	60.0824	(0.0498085 0.0148949 -2.71874e-20)
1590	Ua	0	(0.0101886 0.0130353 0)	60.0824	(0.0498085 0.0148949 -2.71874e-20)
1591	Ua	0	(0.0101886 0.0130353 0)	60.0823	(0.0498085 0.0148949 -2.71874e-20)
1592	Ua	0	(0.0101886 0.0130353 0)	60.0823	(0.0498085 0.0148949 -2.71874e-20)
1593	Ua	0	(0.0101886 0.0130353 0)	60.0823	(0.0498085 0.0148949 -2.71874e-20)
1594	Ua	0	(0.0101886 0.0130353 0)	60.0823	(0.0498085 0.0148949 -2.71874e-20)
1595	Ua	0	(0.0101886 0.0130353 0)	60.0823	(0.0498085 0.0148949 -2.71874e-20)
1596	Ua	0	(0.0101886 0.0130353 0)	60.0822	(0.0498085 0.0148949 -2.71874e-20)
1597	Ua	0	(0.0101886 0.0130353 0)	60.0822	(0.0498085 0.0148949 -2.71874e-20)
1598	Ua	0	(0.0101886 0.0130353 0)	60.0822	(0.0498085 0.0148949 -2.71874e-20)
1599	Ua	0	(0.0101886 0.0130353 0)	60.0822	(0.0498085 0.0148949 -2.71874e-20)
1600	Ua	0	(0.0101886 0.0130353 0)	60.0822	(0.0498085 0.0148949 -2.71874e-20)
1601	Ua	0	(0.0101886 0.0130353 0)	60.0821	(0.0498085 0.0148949 -2.71874e-20)
1602	Ua	0	(0.0101886 0.0130353 0)	60.0821	(0.0498085 0.0148949 -2.71874e-20)
1603	Ua	0	(0.0101886 0.0130353 0)	60.0821	(0.0498085 0.0148949 -2.71874e-20)
1604	Ua	0	(0.0101886 0.0130353 0)	60.0821	(0.0498085 0.0148949 -2.71874e-20)
1605	Ua	0	(0.0101886 0.0130353 0)	60.082	(0.0498085 0.0148949 -2.71874e-20)
1606	Ua	0	(0.0101886 0.0130353 0)	60.082	(0.0498085 0.0148949 -2.71874e-20)
1607	Ua	0	(0.0101886 0.0130353 0)	60.082	(0.0498085 0.0148949 -2.71874e-20)
1608	Ua	0	(0.0101886 0.0130353 0)	60.082	(0.0498085 0.0148949 -2.71874e-20)
1609	Ua	0	(0.0101886 0.0130353 0)	60.0819	(0.0498085 0.0148949 -2.71874e-20)
1610	Ua	0	(0.0101886 0.0130353 0)	60.0819	(0.0498085 0.0148949 -2.71874e-20)
1611	Ua	0	(0.0101886 0.0130353 0)	60.0819	(0.0498085 0.0148949 -2.71874e-20)
1612	Ua	0	(0.0101886 0.0130353 0)	60.0819	(0.0498085 0.0148949 -2.71874e-20)
1613	Ua	0	(0.0101886 0.0130353 0)	60.0818	(0.0498085 0.0148949 -2.71874e-20)
1614	Ua	0	(0.0101886 0.0130353 0)	60.0818	(0.0498085 0.0148949 -2.71874e-20)
1615	Ua	0	(0.0101886 0.0130353 0)	60.0818	(0.0498085 0.0148949 -2.71874e-20)
1616	Ua	0	(0.0101886 0.0130353 0)	60.0817	(0.0498085 0.0148949 -2.71874e-20)
1617	Ua	0	(0.0101886 0.0130353 0)	60.0817	(0.0498085 0.0148949 -2.71874e-20)
1618	Ua	0	(0.0101886 0.0130353 0)	60.0817	(0.0498085 0.0148949 -2.71874e-20)
1619	Ua	0	(0.0101886 0.0130353 0)	60.0817	(0.0498085 0.0148949 -2.71874e-20)
1620	Ua	0	(0.0101886 0.0130353 0)	60.0816	(0.0498085 0.0148949 -2.71874e-20)
1621	Ua	0	(0.0101886 0.0130353 0)	60.0816	(0.0498085 0.0148949 -2.71874e-20)
1622	Ua	0	(0.0101886 0.0130353 0)	60.0816	(0.0498085 0.0148949 -2.71874e-20)
1623	Ua	0	(0.0101886 0.0130353 0)	60.0815	(0.0498085 0.0148949 -2.71874e-20)
1624	Ua	0	(0.0101886 0.0130353 0)	60.0815	(0.0498085 0.0148949 -2.71874e-20)
1625	Ua	0	(0.0101886 0.0130353 0)	60.0815	(0.0498085 0.0148949 -2.71874e-20)
1626	Ua	0	(0.0101886 0.0130353 0)	60.0815	(0.0498085 0.0148949 -2.71874e-20)
1627	Ua	0	(0.0101886 0.0130353 0)	60.0814	(0.0498085 0.0148949 -2.71874e-20)
1628	Ua	0	(0.0101886 0.0130353 0)	60.0814	(0.0498085 0.0148949 -2.71874e-20)
1629	Ua	0	(0.0101886 0.0130353 0)	60.0814	(0.0498085 0.0148949 -2.71874e-20)
1630	Ua	0	(0.0101886 0.0130353 0)	60.0813	(0.0498085 0.0148949 -2.71874e-20)
1631	Ua	0	(0.0101886 0.0130353 0)	60.0813	(0.0498085 0.0148949 -2.71874e-20)
1632	Ua	0	(0.0101886 0.0130353 0)	60.0813	(0.0498085 0.0148949 -2.71874e-20)
1633	Ua	0	(0.0101886 0.0130353 0)	60.0812	(0.0498085 0.0148949 -2.71874e-20)
1634	Ua	0	(0.0101886 0.0130353 0)	60.0812	(0.0498085 0.0148949 -2.71874e-20)
1635	Ua	0	(0.0101886 0.0130353 0)	60.0812	(0.0498085 0.0148949 -2.71874e-20)
1636	Ua	0	(0.0101886 0.0130353 0)	60.0812	(0.0498085 0.0148949 -2.71874e-20)
1637	Ua	0	(0.0101886 0.0130353 0)	60.0811	(0.0498085 0.0148949 -2.71874e-20)
1638	Ua	0	(0.0101886 0.0130353 0)	60.0811	(0.0498085 0.0148949 -2.71874e-20)
1639	Ua	0	(0.0101886 0.0130353 0)	60.0811	(0.0498085 0.0148949 -2.71874e-20)
1640	Ua	0	(0.0101886 0.0130353 0)	60.081	(0.0498085 0.0148949 -2.71874e-20)
1641	Ua	0	(0.0101886 0.0130353 0)	60.081	(0.0498085 0.0148949 -2.71874e-20)
1642	Ua	0	(0.0101886 0.0130353 0)	60.081	(0.0498085 0.0148949 -2.71874e-20)
1643	Ua	0	(0.0101886 0.0130353 0)	60.0809	(0.0498085 0.0148949 -2.71874e-20)
1644	Ua	0	(0.0101886 0.0130353 0)	60.0809	(0.0498085 0.0148949 -2.71874e-20)
1645	Ua	0	(0.0101886 0.0130353 0)	60.0809	(0.0498085 0.0148949 -2.71874e-20)
1646	Ua	0	(0.0101886 0.0130353 0)	60.0808	(0.0498085 0.0148949 -2.71874e-20)
1647	Ua	0	(0.0101886 0.0130353 0)	60.0808	(0.0498085 0.0148949 -2.71874e-20)
1648	Ua	0	(0.0101886 0.0130353 0)	60.0808	(0.0498085 0.0148949 -2.71874e-20)
1649	Ua	0	(0.0101886 0.0130353 0)	60.0807	(0.0498085 0.0148949 -2.71874e-20)
1650	Ua	0	(0.0101886 0.0130353 0)	60.0807	(0.0498085 0.0148949 -2.71874e-20)
1651	Ua	0	(0.0101886 0.0130353 0)	60.0807	(0.0498085 0.0148949 -2.71874e-20)
1652	Ua	0	(0.0101886 0.0130353 0)	60.0807	(0.0498085 0.0148949 -2.71874e-20)
1653	Ua	0	(0.0101886 0.0130353 0)	60.0806	(0.0498085 0.0148949 -2.71874e-20)
1654	Ua	0	(0.0101886 0.0130353 0)	60.0806	(0.0498085 0.0148949 -2.71874e-20)
1655	Ua	0	(0.0101886 0.0130353 0)	60.0806	(0.0498085 0.0148949 -2.71874e-20)
1656	Ua	0	(0.0101886 0.0130353 0)	60.0805	(0.0498085 0.0148949 -2.71874e-20)
1657	Ua	0	(0.0101886 0.0130353 0)	60.0805	(0.0498085 0.0148949 -2.71874e-20)
1658	Ua	0	(0.0101886 0.0130353 0)	60.0805	(0.0498085 0.0148949 -2.71874e-20)
1659	Ua	0	(0.0101886 0.0130353 0)	60.0804	(0.0498085 0.0148949 -2.71874e-20)
1660	Ua	0	(0.0101886 0.0130353 0)	60.0804	(0.0498085 0.0148949 -2.71874e-20)
1661	Ua	0	(0.0101886 0.0130353 0)	60.0804	(0.0498085 0.0148949 -2.71874e-20)
1662	Ua	0	(0.0101886 0.0130353 0)	60.0803	(0.0498085 0.0148949 -2.71874e-20)
1663	Ua	0	(0.0101886 0.0130353 0)	60.0803	(0.0498085 0.0148949 -2.71874e-20)
1664	Ua	0	(0.0101886 0.0130353 0)	60.0803	(0.0498085 0.0148949 -2.71874e-20)
1665	Ua	0	(0.0101886 0.0130353 0)	60.0802	(0.0498085 0.0148949 -2.71874e-20)
1666	Ua	0	(0.0101886 0.0130353 0)	60.0802	(0.0498085 0.0148949 -2.71874e-20)
1667	Ua	0	(0.0101886 0.0130353 0)	60.0802	(0.0498085 0.0148949 -2.71874e-20)
1668	Ua	0	(0.0101886 0.0130353 0)	60.0801	(0.0498085 0.0148949 -2.71874e-20)
1669	Ua	0	(0.0101886 0.0130353 0)	60.0801	(0.0498085 0.0148949 -2.71874e-20)
1670	Ua	0	(0.0101886 0.0130353 0)	60.0801	(0.0498085 0.0148949 -2.71874e-20)
1671	Ua	0	(0.0101886 0.0130353 0)	60.08	(0.0498085 0.0148949 -2.71874e-20)
1672	Ua	0	(0.0101886 0.0130353 0)	60.08	(0.0498085 0.0148949 -2.71874e-20)
1673	Ua	0	(0.0101886 0.0130353 0)	60.08	(0.0498085 0.0148949 -2.71874e-20)
1674	Ua	0	(0.0101886 0.0130353 0)	60.0799	(0.0498085 0.0148949 -2.71874e-20)
1675	Ua	0	(0.0101886 0.0130353 0)	60.0799	(0.0498085 0.0148949 -2.71874e-20)
1676	Ua	0	(0.0101886 0.0130353 0)	60.0799	(0.0498085 0.0148949 -2.71874e-20)
1677	Ua	0	(0.0101886 0.0130353 0)	60.0798	(0.0498085 0.0148949 -2.71874e-20)
1678	Ua	0	(0.0101886 0.0130353 0)	60.0798	(0.0498085 0.0148949 -2.71874e-20)
1679	Ua	0	(0.0101886 0.0130353 0)	60.0798	(0.0498085 0.0148949 -2.71874e-20)
1680	Ua	0	(0.0101886 0.0130353 0)	60.0797	(0.0498085 0.0148949 -2.71874e-20)
1681	Ua	0	(0.0101886 0.0130353 0)	60.0797	(0.0498085 0.0148949 -2.71874e-20)
1682	Ua	0	(0.0101886 0.0130353 0)	60.0797	(0.0498085 0.0148949 -2.71874e-20)
1683	Ua	0	(0.0101886 0.0130353 0)	60.0796	(0.0498085 0.0148949 -2.71874e-20)
1684	Ua	0	(0.0101886 0.0130353 0)	60.0796	(0.0498085 0.0148949 -2.71874e-20)
1685	Ua	0	(0.0101886 0.0130353 0)	60.0796	(0.0498085 0.0148949 -2.71874e-20)
1686	Ua	0	(0.0101886 0.0130353 0)	60.0795	(0.0498085 0.0148949 -2.71874e-20)
1687	Ua	0	(0.0101886 0.0130353 0)	60.0795	(0.0498085 0.0148949 -2.71874e-20)
1688	Ua	0	(0.0101886 0.0130353 0)	60.0795	(0.0498085 0.0148949 -2.71874e-20)
1689	Ua	0	(0.0101886 0.0130353 0)	60.0794	(0.0498085 0.0148949 -2.71874e-20)
1690	Ua	0	(0.0101886 0.0130353 0)	60.0794	(0.0498085 0.0148949 -2.71874e-20)
1691	Ua	0	(0.0101886 0.0130353 0)	60.0794	(0.0498085 0.0148949 -2.71874e-20)
1692	Ua	0	(0.0101886 0.0130353 0)	60.0793	(0.0498085 0.0148949 -2.71874e-20)
1693	Ua	0	(0.0101886 0.0130353 0)	60.0793	(0.0498085 0.0148949 -2.71874e-20)
1694	Ua	0	(0.0101886 0.0130353 0)	60.0793	(0.0498085 0.0148949 -2.71874e-20)
1695	Ua	0	(0.0101886 0.0130353 0)	60.0792	(0.0498085 0.0148949 -2.71874e-20)
1696	Ua	0	(0.0101886 0.0130353 0)	60.0792	(0.0498085 0.0148949 -2.71874e-20)
1697	Ua	0	(0.0101886 0.0130353 0)	60.0792	(0.0498085 0.0148949 -2.71874e-20)
1698	Ua	0	(0.0101886 0.0130353 0)	60.0791	(0.0498085 0.0148949 -2.71874e-20)
1699	Ua	0	(0.0101886 0.0130353 0)	60.0791	(0.0498085 0.0148949 -2.71874e-20)
1700	Ua	0	(0.0101886 0.0130353 0)	60.0791	(0.0498085 0.0148949 -2.71874e-20)
1701	Ua	0	(0.0101886 0.0130353 0)	60.079	(0.0498085 0.0148949 -2.71874e-20)
1702	Ua	0	(0.0101886 0.0130353 0)	60.079	(0.0498085 0.0148949 -2.71874e-20)
1703	Ua	0	(0.0101886 0.0130353 0)	60.079	(0.0498085 0.0148949 -2.71874e-20)
1704	Ua	0	(0.0101886 0.0130353 0)	60.0789	(0.0498085 0.0148949 -2.71874e-20)
1705	Ua	0	(0.0101886 0.0130353 0)	60.0789	(0.0498085 0.0148949 -2.71874e-20)
1706	Ua	0	(0.0101886 0.0130353 0)	60.0789	(0.0498085 0.0148949 -2.71874e-20)
1707	Ua	0	(0.0101886 0.0130353 0)	60.0788	(0.0498085 0.0148949 -2.71874e-20)
1708	Ua	0	(0.0101886 0.0130353 0)	60.0788	(0.0498085 0.0148949 -2.71874e-20)
1709	Ua	0	(0.0101886 0.0130353 0)	60.0788	(0.0498085 0.0148949 -2.71874e-20)
1710	Ua	0	(0.0101886 0.0130353 0)	60.0787	(0.0498085 0.0148949 -2.71874e-20)
1711	Ua	0	(0.0101886 0.0130353 0)	60.0787	(0.0498085 0.0148949 -2.71874e-20)
1712	Ua	0	(0.0101886 0.0130353 0)	60.0787	(0.0498085 0.0148949 -2.71874e-20)
1713	Ua	0	(0.0101886 0.0130353 0)	60.0786	(0.0498085 0.0148949 -2.71874e-20)
1714	Ua	0	(0.0101886 0.0130353 0)	60.0786	(0.0498085 0.0148949 -2.71874e-20)
1715	Ua	0	(0.0101886 0.0130353 0)	60.0786	(0.0498085 0.0148949 -2.71874e-20)
1716	Ua	0	(0.0101886 0.0130353 0)	60.0785	(0.0498085 0.0148949 -2.71874e-20)
1717	Ua	0	(0.0101886 0.0130353 0)	60.0785	(0.0498085 0.0148949 -2.71874e-20)
1718	Ua	0	(0.0101886 0.0130353 0)	60.0785	(0.0498085 0.0148949 -2.71874e-20)
1719	Ua	0	(0.0101886 0.0130353 0)	60.0784	(0.0498085 0.0148949 -2.71874e-20)
1720	Ua	0	(0.0101886 0.0130353 0)	60.0784	(0.0498085 0.0148949 -2.71874e-20)
1721	Ua	0	(0.0101886 0.0130353 0)	60.0784	(0.0498085 0.0148949 -2.71874e-20)
1722	Ua	0	(0.0101886 0.0130353 0)	60.0783	(0.0498085 0.0148949 -2.71874e-20)
1723	Ua	0	(0.0101886 0.0130353 0)	60.0783	(0.0498085 0.0148949 -2.71874e-20)
1724	Ua	0	(0.0101886 0.0130353 0)	60.0783	(0.0498085 0.0148949 -2.71874e-20)
1725	Ua	0	(0.0101886 0.0130353 0)	60.0783	(0.0498085 0.0148949 -2.71874e-20)
1726	Ua	0	(0.0101886 0.0130353 0)	60.0782	(0.0498085 0.0148949 -2.71874e-20)
1727	Ua	0	(0.0101886 0.0130353 0)	60.0782	(0.0498085 0.0148949 -2.71874e-20)
1728	Ua	0	(0.0101886 0.0130353 0)	60.0782	(0.0498085 0.0148949 -2.71874e-20)
1729	Ua	0	(0.0101886 0.0130353 0)	60.0781	(0.0498085 0.0148949 -2.71874e-20)
1730	Ua	0	(0.0101886 0.0130353 0)	60.0781	(0.0498085 0.0148949 -2.71874e-20)
1731	Ua	0	(0.0101886 0.0130353 0)	60.0781	(0.0498085 0.0148949 -2.71874e-20)
1732	Ua	0	(0.0101886 0.0130353 0)	60.078	(0.0498085 0.0148949 -2.71874e-20)
1733	Ua	0	(0.0101886 0.0130353 0)	60.078	(0.0498085 0.0148949 -2.71874e-20)
1734	Ua	0	(0.0101886 0.0130353 0)	60.078	(0.0498085 0.0148949 -2.71874e-20)
1735	Ua	0	(0.0101886 0.0130353 0)	60.0779	(0.0498085 0.0148949 -2.71874e-20)
1736	Ua	0	(0.0101886 0.0130353 0)	60.0779	(0.0498085 0.0148949 -2.71874e-20)
1737	Ua	0	(0.0101886 0.0130353 0)	60.0779	(0.0498085 0.0148949 -2.71874e-20)
1738	Ua	0	(0.0101886 0.0130353 0)	60.0778	(0.0498085 0.0148949 -2.71874e-20)
1739	Ua	0	(0.0101886 0.0130353 0)	60.0778	(0.0498085 0.0148949 -2.71874e-20)
1740	Ua	0	(0.0101886 0.0130353 0)	60.0778	(0.0498085 0.0148949 -2.71874e-20)
1741	Ua	0	(0.0101886 0.0130353 0)	60.0778	(0.0498085 0.0148949 -2.71874e-20)
1742	Ua	0	(0.0101886 0.0130353 0)	60.0777	(0.0498085 0.0148949 -2.71874e-20)
1743	Ua	0	(0.0101886 0.0130353 0)	60.0777	(0.0498085 0.0148949 -2.71874e-20)
1744	Ua	0	(0.0101886 0.0130353 0)	60.0777	(0.0498085 0.0148949 -2.71874e-20)
1745	Ua	0	(0.0101886 0.0130353 0)	60.0776	(0.0498085 0.0148949 -2.71874e-20)
1746	Ua	0	(0.0101886 0.0130353 0)	60.0776	(0.0498085 0.0148949 -2.71874e-20)
1747	Ua	0	(0.0101886 0.0130353 0)	60.0776	(0.0498085 0.0148949 -2.71874e-20)
1748	Ua	0	(0.0101886 0.0130353 0)	60.0775	(0.0498085 0.0148949 -2.71874e-20)
1749	Ua	0	(0.0101886 0.0130353 0)	60.0775	(0.0498085 0.0148949 -2.71874e-20)
1750	Ua	0	(0.0101886 0.0130353 0)	60.0775	(0.0498085 0.0148949 -2.71874e-20)
1751	Ua	0	(0.0101886 0.0130353 0)	60.0774	(0.0498085 0.0148949 -2.71874e-20)
1752	Ua	0	(0.0101886 0.0130353 0)	60.0774	(0.0498085 0.0148949 -2.71874e-20)
1753	Ua	0	(0.0101886 0.0130353 0)	60.0774	(0.0498085 0.0148949 -2.71874e-20)
1754	Ua	0	(0.0101886 0.0130353 0)	60.0774	(0.0498085 0.0148949 -2.71874e-20)
1755	Ua	0	(0.0101886 0.0130353 0)	60.0773	(0.0498085 0.0148949 -2.71874e-20)
1756	Ua	0	(0.0101886 0.0130353 0)	60.0773	(0.0498085 0.0148949 -2.71874e-20)
1757	Ua	0	(0.0101886 0.0130353 0)	60.0773	(0.0498085 0.0148949 -2.71874e-20)
1758	Ua	0	(0.0101886 0.0130353 0)	60.0772	(0.0498085 0.0148949 -2.71874e-20)
1759	Ua	0	(0.0101886 0.0130353 0)	60.0772	(0.0498085 0.0148949 -2.71874e-20)
1760	Ua	0	(0.0101886 0.0130353 0)	60.0772	(0.0498085 0.0148949 -2.71874e-20)
1761	Ua	0	(0.0101886 0.0130353 0)	60.0772	(0.0498085 0.0148949 -2.71874e-20)
1762	Ua	0	(0.0101886 0.0130353 0)	60.0771	(0.0498085 0.0148949 -2.71874e-20)
1763	Ua	0	(0.0101886 0.0130353 0)	60.0771	(0.0498085 0.0148949 -2.71874e-20)
1764	Ua	0	(0.0101886 0.0130353 0)	60.0771	(0.0498085 0.0148949 -2.71874e-20)
1765	Ua	0	(0.0101886 0.0130353 0)	60.077	(0.0498085 0.0148949 -2.71874e-20)
1766	Ua	0	(0.0101886 0.0130353 0)	60.077	(0.0498085 0.0148949 -2.71874e-20)
1767	Ua	0	(0.0101886 0.0130353 0)	60.077	(0.0498085 0.0148949 -2.71874e-20)
1768	Ua	0	(0.0101886 0.0130353 0)	60.0769	(0.0498085 0.0148949 -2.71874e-20)
1769	Ua	0	(0.0101886 0.0130353 0)	60.0769	(0.0498085 0.0148949 -2.71874e-20)
1770	Ua	0	(0.0101886 0.0130353 0)	60.0769	(0.0498085 0.0148949 -2.71874e-20)
1771	Ua	0	(0.0101886 0.0130353 0)	60.0769	(0.0498085 0.0148949 -2.71874e-20)
1772	Ua	0	(0.0101886 0.0130353 0)	60.0768	(0.0498085 0.0148949 -2.71874e-20)
1773	Ua	0	(0.0101886 0.0130353 0)	60.0768	(0.0498085 0.0148949 -2.71874e-20)
1774	Ua	0	(0.0101886 0.0130353 0)	60.0768	(0.0498085 0.0148949 -2.71874e-20)
1775	Ua	0	(0.0101886 0.0130353 0)	60.0768	(0.0498085 0.0148949 -2.71874e-20)
1776	Ua	0	(0.0101886 0.0130353 0)	60.0767	(0.0498085 0.0148949 -2.71874e-20)
1777	Ua	0	(0.0101886 0.0130353 0)	60.0767	(0.0498085 0.0148949 -2.71874e-20)
1778	Ua	0	(0.0101886 0.0130353 0)	60.0767	(0.0498085 0.0148949 -2.71874e-20)
1779	Ua	0	(0.0101886 0.0130353 0)	60.0766	(0.0498085 0.0148949 -2.71874e-20)
1780	Ua	0	(0.0101886 0.0130353 0)	60.0766	(0.0498085 0.0148949 -2.71874e-20)
1781	Ua	0	(0.0101886 0.0130353 0)	60.0766	(0.0498085 0.0148949 -2.71874e-20)
1782	Ua	0	(0.0101886 0.0130353 0)	60.0766	(0.0498085 0.0148949 -2.71874e-20)
1783	Ua	0	(0.0101886 0.0130353 0)	60.0765	(0.0498085 0.0148949 -2.71874e-20)
1784	Ua	0	(0.0101886 0.0130353 0)	60.0765	(0.0498085 0.0148949 -2.71874e-20)
1785	Ua	0	(0.0101886 0.0130353 0)	60.0765	(0.0498085 0.0148949 -2.71874e-20)
1786	Ua	0	(0.0101886 0.0130353 0)	60.0764	(0.0498085 0.0148949 -2.71874e-20)
1787	Ua	0	(0.0101886 0.0130353 0)	60.0764	(0.0498085 0.0148949 -2.71874e-20)
1788	Ua	0	(0.0101886 0.0130353 0)	60.0764	(0.0498085 0.0148949 -2.71874e-20)
1789	Ua	0	(0.0101886 0.0130353 0)	60.0764	(0.0498085 0.0148949 -2.71874e-20)
1790	Ua	0	(0.0101886 0.0130353 0)	60.0763	(0.0498085 0.0148949 -2.71874e-20)
1791	Ua	0	(0.0101886 0.0130353 0)	60.0763	(0.0498085 0.0148949 -2.71874e-20)
